cand_id,last_name,first_name,twitterbirth,twitter,facebookdate,facebook,facebookjan,youtubebirth,youtube,cand_ici,cand_pty_affiliation,ttl_receipts,trans_from_auth,ttl_disb,trans_to_auth,coh_bop,coh_cop,cand_contrib,cand_loans,other_loans,cand_loan_repay,other_loan_repay,debts_owed_by,ttl_indiv_contrib,other_pol_cmte_contrib,pol_pty_contrib,indiv_refunds,cmte_refunds,opp_fund,age,gender,gen_election
H0WV02153,GRAF,VIRGINIA LYNCH,NA,0,NA,0,0,NA,0,C,DEM,25696.26,2.8800001,25546.26,0,0,150,3583.1399,0,0,0,0,2911.29,18912.42,2197.8201,1000,0,0,1531270.4,56,F,L
H6PA08194,MURPHY,PATRICK J.,1/28/13,0,12/31/12,0,0,8-Jan-13,0,I,DEM,4246047.5,15637.85,4287244,0,61911.809,20715.34,0,0,0,0,0,1013.95,3080066,1110511.4,3317.5901,1900,0,2090793.5,36,M,L
H8LA02112,CAO,ANH 'JOSEPH',NA,0,NA,0,0,NA,0,I,REP,2079914.9,9408.2598,2106024.5,0,7970.1299,-18139.461,0,0,2000,8218.6699,2000,25721.32,1646874.8,414870.31,2800,8200,0,1157158.6,42,M,L
H6MN08047,OBERSTAR,JAMES L,NA,0,NA,0,0,NA,0,I,DFL,1757325.5,9694.04,2223357.3,0,758117.31,292085.66,0,0,0,0,0,0,737432.63,978230.88,7547.6499,0,0,663185.5,75,M,L
H8FL24026,KOSMAS,SUZANNE,NA,0,NA,0,0,NA,0,I,DEM,2540353.8,21537,2561831,0,24373.369,2895.8999,0,0,0,0,0,0,1528449.4,982983.5,5836.6201,3436.6699,26500,1328777.8,65,F,L
H6NY24128,ARCURI,MICHAEL A.,NA,0,NA,0,0,NA,0,I,DEM,1863853.8,5450,1886555.4,0,31407.631,8706.1104,0,0,0,0,0,0,692747,1157915.1,700.95001,8465,13825,1284980.3,50,M,L
H4TN06051,DAVIS,LINCOLN EDWARD,10/14/13,0,4/7/13,0,0,NA,0,I,DEM,1488037.9,0,1411746,0,18928.131,95219.977,0,0,0,0,0,0,633098.94,794573.13,59030,0,1000,973111.38,66,M,L
H6NH01230,SHEA-PORTER,CAROL,3/25/10,1,1/8/13,0,0,26-Mar-09,1,I,DEM,1647774.1,35149.828,1682123.6,0,35329.43,979.96002,0,0,0,0,0,6350,1089819.3,495993.81,4955.4199,9166.6602,14000,1559292.4,57,F,L
H0NY20079,MURPHY,SCOTT M,NA,0,NA,0,0,NA,0,I,DEM,5616128.5,362902.19,5571745,0,0,44383.059,0,250000,0,250000,0,0,3015604.3,1910200.4,12483.74,3950,1505,1765219,43,F,L
H4CO03167,SALAZAR,JOHN TONY MR.,NA,0,NA,0,0,NA,0,I,DEM,2067197.5,31500,2474562.5,0,464754.28,57389.359,0,0,0,0,0,0,969021.06,1048850.3,2873.21,4475,5000,1250880,56,M,L
H6NY25125,MAFFEI,DANIEL BENJAMIN MR.,1/3/13,0,1/3/13,0,0,18-Mar-10,1,I,DEM,3192681.8,141498.03,3114127.8,0,-4654.9302,73899.133,0,0,0,0,0,10186.44,1622388,1326069.9,579.81,4935.7202,1000,837440.5,41,M,L
H6AZ05067,MITCHELL,HARRY E.,NA,0,NA,0,0,NA,0,I,DEM,2174509,27528.84,2308400.3,0,133963.97,72.669998,0,0,0,0,0,0,1367975.5,752338.25,5967.4302,4740,28000,1732731.5,69,M,L
H2IL08088,BEAN,MELISSA LUBURICH,NA,0,NA,0,0,NA,0,I,DEM,2292879.3,0,2451347.8,0,183708.38,25239.789,0,0,0,0,0,12800,838115.25,1369307.4,113.42,0,5051.3999,646793.75,47,F,L
H0HI01157,DJOU,CHARLES K,NA,0,NA,0,0,NA,0,I,REP,2698779.5,38069.48,2576326,0,123938.72,246392.03,0,0,0,0,0,0,1943678.1,717031.81,0,2050,3935.3601,2448639.5,71,M,L
H8IN09032,HILL,BARON PAUL,NA,0,NA,0,0,NA,0,I,DEM,2172448.8,40232.879,2172570,5000,1066.72,945.40997,0,0,0,0,0,0,890115.06,1167445,18379.42,5150,0,1970944.8,56,M,L
H8MI07096,SCHAUER,MARK HAMILTON,NA,0,NA,0,0,NA,0,I,DEM,3271861.8,16480.16,3278130.8,136000,12824.05,6554.98,0,0,0,0,0,0,2072974.3,1157499.6,10000,13775,500,1678771.8,48,M,L
H6IL17155,HARE,PHILIP G,NA,0,NA,0,0,NA,0,I,DEM,1364578.4,0,1759078.1,0,396336.63,1836.79,0,0,0,0,0,11487.34,457654.59,868724.5,23688.029,650,5000,1127489.6,60,M,L
H8NY13077,MCMAHON,MICHAEL E. MR.,NA,0,NA,0,0,NA,0,I,DEM,2728803.3,30135.16,2910115.5,12642.01,208712.56,27400.4,0,0,0,0,0,0,1446413.1,1240134.5,0,150,1000,1278331.8,52,M,L
H8IL14067,FOSTER,G. WILLIAM (BILL),NA,0,NA,0,0,NA,0,I,DEM,3910302,54539,3843739.5,1319.99,13448.78,80011.359,0,649900,0,104900,0,1401450,2249054,950108.69,3565.55,16291.2,1800,1692318,54,M,L
H8TX06035,EDWARDS,CHET,NA,0,NA,0,0,NA,0,I,DEM,3686767.8,0,3841632.3,0,213241.28,58376.699,0,0,0,0,0,0,2313468.3,1331740,6849.75,4900,0,3433415.3,58,M,L
H8NM02032,TEAGUE,HARRY,NA,0,NA,0,0,NA,0,I,DEM,2088024.9,40035.691,2066529.1,0,12536.53,34032.219,0,0,0,0,0,450000,1174310,859507.81,1103.12,12225,7400,2451279,60,M,L
H6NC02080,ETHERIDGE,BOB,NA,0,NA,0,0,NA,0,I,DEM,1414630.1,0,1904688.1,5000,716414.69,226356.63,0,0,0,0,0,28750,490232.44,800275,3345.3401,2600,800,1139876.4,68,M,L
H8AZ01104,KIRKPATRICK,ANN,1/14/13,0,6/4/09,1,1,#VALUE!,0,I,DEM,1992860,34938.301,1998802.1,199700,19838.91,13896.86,0,0,0,7500,0,0,1071359.9,847586.94,10156.43,6020,0,1173026.3,59,F,L
H2ND00057,POMEROY,EARL R.,8/23/08,1,2/1/08,1,1,7-Oct-08,1,I,DEM,3048386.5,0,3690646,0,642893.94,634.42999,0,0,0,0,0,0,1011805.8,1999179.4,5107.1201,4475,4600,2120919.5,57,M,L
H6OH06095,WILSON,CHARLES A,NA,0,NA,0,0,NA,0,I,DEM,1057440.5,0,1236213.4,0,254022.78,75249.961,0,80000,0,0,0,271650,270648.91,704743.94,2047.63,100,0,715713.88,66,M,L
H2SD00092,HERSETH SANDLIN,STEPHANIE M,NA,0,NA,0,0,NA,0,I,DEM,2086660.4,0,2180569,0,96532.508,2623.9099,1000,0,0,0,0,24000,903640.19,1166460.5,7388,2152,0,2302423,39,F,L
H6FL00046,BOYD,F. ALLEN JR.,NA,0,NA,0,0,NA,0,I,DEM,2690989.3,16037,3814063.8,0,1157706.5,34632.012,0,0,0,0,0,2000,846774.63,1790162,6746.1802,1190,0,1351830.8,64,M,L
H2VA09010,BOUCHER,FREDERICK C,NA,0,NA,0,0,NA,0,I,DEM,2639353.3,0,3325898.5,0,1372635.5,686090.5,0,0,0,0,0,0,1015627.4,1513084.5,6700,17550,11500,1098579,63,M,L
H2SC05052,SPRATT,JOHN MCKEE JR HON,NA,0,NA,0,0,NA,0,I,DEM,2035360.8,0,2497632.8,0,519620.63,57348.738,0,0,0,0,0,44000,785794.06,1234978.8,476.79001,2400,0,1647870.3,67,M,L
H8ID01090,MINNICK,WALTER CLIFFORD,NA,0,NA,0,0,NA,0,I,DEM,2659979.5,10852.13,2534139.5,18500,6402.6099,132242.67,79.690002,0,0,50000,0,2.00E+05,1459465.1,1174745.9,6293.8301,7850,0,811738.25,67,M,L
H8OH01068,DRIEHAUS,STEVEN LEO,NA,0,NA,0,0,NA,0,I,DEM,1930200.8,2988.1299,1971652.6,0,42101.488,649.57001,0,0,0,0,0,0,1024006.6,885089.94,10952.35,250,250,2040665.3,43,M,L
H8NV03036,TITUS,DINA,3/11/10,1,2/1/13,0,0,29-Jan-09,1,I,DEM,2590867.8,20000,2624688,0,79095.297,45275.121,0,25000,0,25000,0,0,1527638.1,1000980,3798.8501,18140,18500,1563855.8,59,F,L
H8MS05047,TAYLOR,GENE MR.,NA,0,NA,0,0,NA,0,I,DEM,828148.19,0,971236.19,0,200443.2,60673,0,0,0,0,0,0,382835.97,442417,200,0,0,1111452.8,56,M,L
H8CO04067,MARKEY,BETSY,NA,0,NA,0,0,NA,0,I,DEM,3601721.3,96428,3612695.8,188100,21591.49,10617.2,0,0,0,0,0,0,2486579.3,997444.88,9177.3398,4161,2500,2426590.8,53,F,L
H0GA08032,MARSHALL,JIM,NA,0,2/22/11,0,0,28-Jun-07,1,I,DEM,1496152.1,0,1820049.4,0,339533.44,15636.13,0,0,0,5500,0,0,852418.81,614325,5073.4199,2475,0,1035300.4,61,M,L
H6OH15104,KILROY,MARY JO,NA,0,NA,0,0,NA,0,I,DEM,2680123.5,58819.93,2664281.5,0,12216.42,28058.4,0,0,0,0,0,110152.3,1736558.3,874435.5,8127.8198,4360,0,2742802.5,60,F,L
H2TX27026,ORTIZ,SOLOMON P,NA,0,NA,0,0,NA,0,I,DEM,1223981.5,0,1244875.5,0,56501.34,35607.328,8730,95000,0,0,0,98080.094,520837.34,585366.5,7845.1201,6425,5000,666470.63,71,M,L
H8AL02130,BRIGHT SR,BOBBY NEAL,NA,0,NA,0,0,NA,0,I,DEM,1413031.8,0,1435626.5,0,42933.738,20339.061,0,0,0,100,11428.6,1598.03,493648.72,917927.63,0,1430.9301,1087.55,1253557.3,57,M,L
H6FL22040,KLEIN,RON,NA,0,NA,0,0,NA,0,I,DEM,3776866.8,152006.66,5319671,0,1584194.6,41390.09,0,0,0,0,0,18294.74,2405140.8,1207313.8,496.35999,500,2500,6542737,52,M,L
H8OH16058,BOCCIERI,JOHN A,NA,0,NA,0,0,NA,0,I,DEM,2071651.9,34858.34,2102854.5,0,71733.711,40531.121,0,0,0,0,0,0,981953.38,1039640.3,960.70001,625,0,2456298,40,M,L
H8MD01086,KRATOVIL,FRANK M MR. JR,NA,0,NA,0,0,NA,0,I,DEM,2642383.5,29908.939,2622108,215.39999,16832.699,37108.262,372,0,0,0,0,0,1350731.8,1245657.9,5597.75,6803,3852,2419463.5,41,M,L
H6PA10109,CARNEY,CHRISTOPHER P,NA,0,NA,0,0,NA,0,I,DEM,1617153.8,39431.898,1657586.3,0,32477.539,-7954.9702,0,0,0,0,0,19255.25,624232.19,943643,5324.4302,2350,0,714385.25,50,M,L
H8TX28013,RODRIGUEZ,CIRO D.,NA,0,NA,0,0,NA,0,I,DEM,1616734.5,0,1678897,0,76842.117,16220.67,0,0,0,0,0,30,724581.69,878907.81,11470.07,5700,500,2099333.8,63,M,L
H6FL08213,GRAYSON,ALAN MARK,5/5/09,1,2/2/08,1,1,13-Jan-09,1,I,DEM,6041742,8550,5573272,0,6001.1299,332.5,0,590000,0,113460,0,1342359.4,4661840,711533,250,3785.1001,8700,2137387,51,M,L
H8PA03084,DAHLKEMPER,KATHLEEN,NA,0,NA,0,0,NA,0,I,DEM,2028693.1,30912.35,2024801.4,100,11396.66,15288.41,0,0,0,67000,0,0,866720.25,1119425,1643.33,815,4225,1335429.4,52,F,L
H8IL11113,HALVORSON,DEBORAH 'DEBBIE',NA,0,NA,0,0,NA,0,I,DEM,2702605.5,7173.6001,2509211,43000.371,50575.012,243969.48,427.5,0,0,0,0,0,1481602.3,1188385.1,14091.91,4312,4447,1881629.5,51,F,L
H6OH18157,SPACE,ZACHARY T,7/15/08,1,5/7/09,1,1,23-Apr-07,1,I,DEM,2687568.5,34131.211,2932435.8,0,251165.48,6298.1802,0,0,0,0,0,0,1126317.9,1515276.1,1314.01,14500,1050,1123243.8,48,M,L
H0PA11050,KANJORSKI,PAUL E.,NA,0,NA,0,0,3-Jan-07,1,I,DEM,1877477.3,0,2083659.9,184605,340023.47,133840.8,0,0,0,0,0,0,674375.06,1180330.8,7204.21,100,2700,1290913.3,72,M,L
H8VA05106,PERRIELLO,THOMAS STUART PRICE,NA,0,NA,0,0,NA,0,I,DEM,3775363,82003.641,3782680,0,44629.641,35266.391,0,0,0,0,0,3000,2960854.5,702677.63,15028.52,15387.83,3500,2600708.5,35,M,L
H8VA02046,NYE,GLENN CARLYLE III,NA,0,NA,0,0,NA,0,I,DEM,2260984.8,74585.5,2274818,0,16088.72,2255.3601,0,0,0,0,0,0,1241905.5,939205,1025.24,7585,23750,4884341,35,M,L
H8NJ03156,ADLER,JOHN H,NA,0,NA,0,0,NA,0,I,DEM,3301320.8,6000,3285638.3,0,19257.449,34939.969,0,0,0,0,0,0,1799258.1,1480151.4,479.25,15210,5834.77,1630175.3,50,M,L
H8MS01061,CHILDERS,TRAVIS W,NA,0,NA,0,0,NA,0,I,DEM,1817036.6,0,1846375.8,0,29339.109,0,0,0,0,50000,9535.1904,0,767867.38,1044091.8,4084.8101,4875,0,1797410.4,51,M,L
H6NY19144,HALL,JOHN JOSEPH,NA,0,NA,0,0,NA,0,I,DEM,2176218.8,12500,2294992,0,165395.7,46622.359,8205.3799,0,0,0,0,2518.5,1452836.5,657815.94,3309,13120,0,2182668.3,61,M,L
H6MO04141,SKELTON,IKE,NA,0,NA,0,0,NA,0,I,DEM,2923038.3,0,3107552.3,0,201937.23,17423.26,0,0,0,0,0,0,1381870.3,1523711.3,8437.1904,1524,1700,1479898.8,78,M,L
H6WI08122,KAGEN,STEVEN L.,NA,0,NA,0,0,NA,0,I,DEM,2096970.8,0,2100786,0,4972.6201,1157.46,0,3.00E+05,0,20000,0,899300,906083.31,862500.75,4013.9099,16375.7,2500,1315833.3,60,M,L
H0OK05163,WHITE,DAVE JOHN,NA,0,NA,0,0,NA,0,O,IND,32522,0,32253,0,0,268,0,24735,0,0,0,24735,7786,0,0,0,0,1611745.4,55,F,L
H0TN08329,RAWLES,MARK JEFFERY,NA,0,NA,0,0,NA,0,O,IND,5900,0,5841,0,0,57.779999,0,4500,0,4400,0,100,1400,0,0,0,0,5636394,65,M,L
H0DE00126,WANGEN,BRENT,NA,0,NA,0,0,NA,0,O,LIB,6434,0,6300,0,0,131,212,0,0,0,0,0,5822,250,150,0,0,3511450.5,70,M,L
H4IN04149,SANDERS,DAVID AURAM,10/30/08,1,1/12/10,1,1,NA,0,O,DEM,110434.11,0,32185.73,0,14602.8,92851.18,0,90000,0,0,0,2.00E+05,16677,0,3650,90,0,1095067.1,51,M,L
H0DE00100,LOFLAND,EARL R,NA,0,NA,0,0,NA,0,O,OTH,1453,0,1453,0,50,3,0,0,0,0,0,0,1453,0,0,0,0,3516431.5,70,M,L
H0KS01156,JILKA,ALAN,NA,0,NA,0,0,NA,0,O,DEM,162129.69,0,159052.3,0,0,0,20994.039,0,0,0,0,0,134285.66,6500,350,250,500,1185350.3,55,M,L
H0TN08238,JANES,DONN,NA,0,NA,0,0,NA,0,O,REP,46252.5,0,46252.5,0,0,0,28145.01,0,0,0,0,0,17707.49,400,0,0,0,5596041.5,65,M,L
H0DE01033,URQUHART,GLEN,NA,0,NA,0,0,NA,0,O,REP,1369932.3,0,1364256.9,0,0,5675.3501,0,1.00E+06,0,0,0,1.00E+06,346119.13,15855.15,2000,0,0,2147952.3,70,M,L
H0TN03221,DEVOL,MARK,NA,0,NA,0,0,NA,0,O,REP,37983.301,0,38234.441,0,0,-251.00999,23489.051,0,0,0,0,0,14494.25,0,0,0,0,1538241.4,52,M,L
H0AR01109,CAUSEY,CHAD,NA,0,NA,0,0,NA,0,O,DEM,1631221.9,0,1613863.4,0,0,17358.49,0,124491,0,29390.34,0,121383.01,1025103.6,480211.63,81.68,950,0,1341138.1,67,M,L
H0NY29062,ZELLER,MATTHEW,NA,0,NA,0,0,NA,0,O,DEM,457737.91,0,456755.47,0,0,982.44,0,0,0,0,0,0,342088.91,108500,7149,150,500,1161565.3,50,M,L
H0WI07069,LASSA,JULIE,NA,0,NA,0,0,NA,0,O,DEM,1271594.4,0,1270398.6,0,0,1196,0,0,0,0,0,0,765046,503416.66,3112.76,1255,0,1977172.1,71,M,L
H0MI03175,MILES,PATRICK A JR,NA,0,NA,0,0,NA,0,O,DEM,990598.94,3040.27,987809.63,0,0,2508.4099,40000,324000,0,0,0,324000,542095.69,79725,1000,490,0,1113920.5,75,M,L
H0FL05113,PICCILLO,JAMES JOHN,NA,0,NA,0,0,NA,0,O,DEM,146685.73,0,149580.03,0,0,0,130,0,0,0,0,0,119955.74,26500,100,100,0,518609.44,66,F,L
H0KS04077,GOYLE,RAJ,NA,0,NA,0,0,NA,0,O,DEM,1891732.8,0,1872201.4,0,0,19531.381,0,0,0,0,0,32274,1646030.8,240750,4000,3160,750,2261023.5,58,M,L
H6PA07097,LENTZ,BRYAN ROY,NA,0,NA,0,0,NA,0,O,DEM,1669457.8,64508.559,1629782.6,1000,0,39675.148,0,0,0,0,0,0,1062413.1,533851.38,5689.2798,1100,0,3040246.3,58,M,L
H0NH02181,KUSTER,ANN MCLANE,1/3/13,0,1/4/13,0,0,12-Jan-13,0,O,DEM,2506615,4130.1201,2486894,0,0,19720.881,4800,0,0,0,0,0,2191234.8,302678.47,0,2900,0,1267727.5,58,M,L
H0SC01329,MCCULLOUGH,MILTON ELMER 'MAC' JR,NA,0,NA,0,0,NA,0,O,CIT,8714,0,5516,0,0,3197,4948,2200,0,0,0,2200,1566,0,0,1650,0,1241064,74,M,L
H0TN08253,HERRON,ROY BRASFIELD,NA,0,NA,0,0,NA,0,O,DEM,2604121.3,0,2569501.8,0,0,34619.488,0,501000,0,501000,0,0,1676150.8,408650,503.73001,12100,0,3038172.8,65,M,L
H0OK05148,COYLE,BILLY,NA,0,NA,0,0,NA,0,O,DEM,365801.34,0,358550.44,0,0,7250.8999,889.25,30000,0,0,0,30000,315261.94,8500,1000,928,0,1278466,55,F,L
H6IL10119,SEALS,DANIEL JOSEPH,NA,0,NA,0,0,NA,0,O,DEM,2935601.5,40070,2941994,317.19,1776.95,-4615.48,0,0,0,0,0,0,2380201.5,501858.47,1393.41,14034,6700,2985088.5,50,M,L
H0TN03403,KYRIAKIDIS,SAVAS T.,NA,0,NA,0,0,NA,0,O,IND,128659.58,0,132894.33,0,0,-4935.25,0,112325.58,0,0,0,89544.742,16333,0,0,0,0,1447565,52,M,L
H8GA07136,HECKMAN,DOUGLAS SCOTT,NA,0,NA,0,0,NA,0,O,DEM,81220,0,73899.281,0,308,7628.1001,0,20000,0,0,0,95500,53220,8000,0,0,0,399085.75,67,M,L
H0MI01153,MCDOWELL,GARY J.,NA,0,NA,0,0,NA,0,O,DEM,838207.81,1920.17,838159.63,0,0,48.189999,0,850,0,0,0,850,349666.88,471035.88,14402.92,2400,1000,1513399.8,57,M,L
H2TN08077,HART,JAMES,NA,0,NA,0,0,NA,0,O,IND,11493.68,0,11910.74,0,1718.01,1300.95,10298.42,1000,0,0,0,190228.59,188.25,0,0,0,0,5630800.5,65,M,L
H0MA10124,SHEETS,JAMES ANDREW,NA,0,NA,0,0,NA,0,O,IND,47940,0,34437,0,0,13502,0,16300,0,0,0,0,32505,0,0,200,0,2891769,68,M,L
H0TN06273,CARTER,BRETT RYAN,10/14/13,0,4/7/13,0,0,NA,0,O,DEM,215354.55,0,204331.84,0,0,11022.69,12014.5,10000,0,0,0,0,175547.78,8951.7002,6840,0,0,2366211.3,60,M,L
H0WA03161,HECK,DENNIS,NA,0,NA,0,0,NA,0,O,DEM,1988495.1,13030.61,1965996.6,0,0,22498.59,0,350000,0,0,0,250000,1077485.6,522449,5916.1001,850,0,1557220.6,53,M,L
H0TN06299,GORE,BRANDON ERIC,NA,0,NA,0,0,NA,0,O,IND,2000,0,515,0,2000,1484,0,2000,0,0,0,0,0,0,0,0,0,2579565.8,60,M,L
H0FL12119,EDWARDS,LORI,NA,0,NA,0,0,NA,0,O,DEM,657352.63,0,655719.5,0,0,1632.42,6000,0,0,0,0,0,310395.16,330476.13,10333.33,1500,0,1225685.4,35,M,L
H0KS03186,MOORE,STEPHENE ANN,NA,0,NA,0,0,NA,0,O,DEM,965853.06,0,965853.06,0,0,0,0,0,0,0,0,0,612672.44,352850.28,0,0,0,2103854,64,M,L
H0MI03209,GERRARD,THEODORE BROOKS,NA,0,NA,0,0,NA,0,O,OTH,2105,0,2150.02,0,0,-115,0,0,0,0,0,0,2105,0,0,0,0,2102414.5,75,M,L
H0RI01065,LOUGHLIN,JOHN J II,NA,0,NA,0,0,NA,0,O,REP,812972.44,0,813017.44,0,0,0,25,4818.9102,0,0,0,8801.4404,692615.75,103512.73,12000,0,0,2054788.3,42,M,L
H0FL12135,WILKINSON,RANDY,NA,0,NA,0,0,NA,0,O,REP,46003,0,45953,0,0,38,0,8300,0,0,0,7700,36703,1000,0,1150,0,1837035,35,M,L
H0MA10066,PERRY,JEFFREY DAVIS,NA,0,NA,0,0,NA,0,O,REP,1297756.8,0,1234157.6,0,0,63599.141,288,5000,0,5000,0,0,1046157.3,242055.45,3400,1500,1400,1641952.3,68,M,L
H0FL25020,PORTER,CRAIG,NA,0,NA,0,0,NA,0,O,OTH,18509.061,0,17467.07,0,0,0,1548.8199,10440,0,0,0,0,6270.2402,0,250,0,0,3557757.8,48,M,L
H0LA03133,SANGISETTY,RAVI,NA,0,NA,0,0,NA,0,O,DEM,828013.69,0,836316.06,0,0,0,0,125000,0,0,14628.14,0,604225.81,93500,5000,1450,0,1421922,62,M,L
H0AL07177,CHAMBERLAIN,DONALD NORWOOD,NA,0,NA,0,0,NA,0,O,REP,43555,0,42691,0,0,862,88,21103,3100,0,3100,21103,15102,4250,0,0,0,1802832.5,42,M,L
H8MI02097,JOHNSON,FREDDIE LEE III,NA,0,NA,0,0,NA,0,O,DEM,125673.88,0,119504.67,0,3206.27,9374.8799,350,1000,0,200,0,800,101223.88,11500,11600,0,0,709347.06,56,M,L
H0AR03030,WHITAKER,DAVID JEFFREY,NA,0,NA,0,0,NA,0,O,DEM,81704.688,0,77266.008,0,0,4403.6802,0,18457.09,0,0,0,18457.09,56713.602,1000,5534,0,0,717879.44,59,M,L
H0NH02231,VANBLOMMESTEYN,TIMOTHY,NA,0,NA,0,0,NA,0,O,IND,24890,0,21094.961,0,5643.9502,-19.4,0,14000,0,0,0,0,10890,0,0,0,0,3749452.5,58,M,L
H0AR02131,ELLIOTT,JOYCE ANN,2/2/10,1,NA,0,0,NA,0,O,DEM,1019593.5,0,1019386.3,0,0,207.23,1679,0,0,0,0,0,707775.25,304718,5050,0,0,1855578,62,M,L
H0AZ03305,HULBURD,JON,NA,0,NA,0,0,NA,0,O,DEM,1670024.1,0,1647490,0,0,22534.17,13354.08,5.00E+05,0,0,0,5.00E+05,1038251.5,108408.55,10000,2200,0,2653070.5,60,M,L
H0MI03217,ROGERS,JAMES MATTHEW,1/14/13,0,6/4/09,1,1,4-Jun-09,1,O,LIB,8302.0498,0,8992.8604,0,691,0,0,961,0,382.01999,0,0,7309,0,3,0,0,2096217.5,75,M,L
H0PA07116,SCHNELLER,JAMES D,NA,0,NA,0,0,NA,0,O,UNK,8421.3096,0,7644.8398,0,0,776.46997,0,0,0,0,0,0,8421.3096,0,0,0,0,4701282.5,58,M,L
H0MO07188,ECKERSLEY,SCOTT,NA,0,NA,0,0,NA,0,O,DEM,231882.8,0,231882.8,0,0,0,25,1.00E+05,0,45572.5,0,0,109012.96,22749,0,250,0,1302006.8,59,M,L
H8FL25015,GARCIA,JOSE ANTONIO,11/9/12,0,6/28/13,0,0,13-Jun-13,0,O,DEM,1662117.3,0,1654071.1,0,200.67,8246.8701,0,0,0,200.67,0,0,1283023.4,379093.88,0,0,0,1914149.5,48,M,L
H0MI01161,WILSON,GLENN A,NA,0,NA,0,0,NA,0,O,IND,124770.39,0,117467.46,0,0,0,10849.26,60091.828,25000,0,0,85091.828,28786,0,0,0,0,2226837,57,M,L
H6SC01136,FRASIER,BENJAMIN JR,NA,0,NA,0,0,NA,0,O,DEM,17361,0,17908,0,0,2788,0,11066,700,2140,0,0,5595,0,0,0,0,1232417,74,M,L
H8SC03054,DYER,JANE B MRS,NA,0,NA,0,0,NA,0,O,DEM,272698.16,0,272559.63,0,1432.4,1570.9301,0,57900,0,6000,0,53100,113673.16,98050,3075,0,0,935503.25,48,M,L
H0SC01345,GROCE,ROBERT E,NA,0,NA,0,0,NA,0,O,UNK,10129.35,0,9973.2197,0,0,15.82,0,750,0,0,0,0,5538.5298,3500,0,354.53,0,1239648.6,74,M,L
H0FL17092,VEREEN,RODERICK D,NA,0,NA,0,0,NA,0,O,DEM,131727.7,0,108785.69,0,0,22941.32,0,76108.602,0,12800,0,63308.852,55619.109,0,0,0,0,512380.69,43,M,L
H0IN08155,VAN HAAFTEN,WILLIAM TRENT,NA,0,NA,0,0,NA,0,O,DEM,762358.56,0,762358.56,10500,0,0,0,413.34,0,0,0,0,414184.63,333506.94,13753.68,100,0,1098071,51,M,L
H0CA19132,GOODWIN,LORAINE,NA,0,NA,0,0,NA,0,O,DEM,44517,0,46862,85,0,0,55599,750,0,0,0,0,578,0,0,0,0,1256669.6,54,M,L
H0VA05095,HURT,ROBERT,1/6/11,0,1/11/10,1,1,4-Jan-11,0,C,REP,2600708.5,82685.883,2542275.8,0,0,58432.789,0,0,0,0,0,54500,1813957.1,681410.81,18500,0,0,3775363,35,M,W
H0FL08208,WEBSTER,DANIEL,4/13/11,0,6/24/10,1,1,11-Jan-11,0,C,REP,1821764.5,51465.879,1756774.9,0,0,64989.559,384.91,0,0,0,0,0,1304836.3,449935.81,5100,2400,0,6357364.5,51,M,W
H8OH01043,CHABOT,STEVE,3/3/09,1,12/15/09,1,1,22-Jun-11,0,C,REP,2040665.3,11466.47,2039473.6,0,6336.25,7527.9199,0,0,0,0,0,10000,1246774.8,700008.69,6600,977,0,1930200.8,43,M,W
H8FL22038,WEST,ALLEN B,NA,0,NA,0,0,NA,0,C,REP,6542737.5,11662.5,6519713,0,29434.49,52458.969,0,0,0,0,0,0,6248913,274091.88,3000,27026,2600,3776866.5,52,M,W
H0NY25078,BUERKLE,ANN MARIE,NA,0,NA,0,0,NA,0,C,REP,837440.44,74946.828,773776.63,0,0,63663.809,13000,15000,0,0,0,15000,525022.75,198370.84,11100,12250,0,3192681.8,41,M,W
H0VA02084,RIGELL,EDWARD SCOTT MR.,NA,0,NA,0,0,NA,0,C,REP,4759947,21428.41,4601653,0,0,157294.13,2593364.5,625000,0,247000,0,378000,1199560.6,309770,8823.5801,25900,0,2385378.5,35,M,W
H4PA08074,FITZPATRICK,MICHAEL G,1/1/10,1,6/10/11,0,0,14-Feb-11,0,C,REP,2090793.3,15235.15,2062733.3,0,0,28060.029,0,0,0,0,0,129363.07,1642337.1,419831.13,12000,9310,5700,4246048,36,M,W
H6CO03139,TIPTON,SCOTT R. MR.,1/25/11,0,8/11/10,1,1,17-Jan-11,0,C,REP,1232112.9,22116.971,1207831.5,0,0,24116.77,1850,0,0,0,0,156116.05,1003894.8,191700,12551.12,6649.98,0,2085964.6,56,M,W
H0SC05031,MULVANEY,JOHN MICHAEL 'MICK',1/19/11,0,2/28/10,1,1,7-Jan-11,0,C,REP,1647870.4,0,1510413.9,0,0,137456.45,0,210000,0,0,0,210000,1170726.1,261910,5000,2100,1250,2035360.6,67,M,W
H0AL05163,BROOKS,MO,8/8/09,1,7/30/09,1,1,12-Jan-11,0,C,REP,961210.63,0,910790.38,0,0,50420.23,0,1.00E+05,0,1.00E+05,0,0,565669.75,292995.13,0,21650,0,929084.38,67,M,W
H0NY19139,HAYWORTH,NAN,NA,0,NA,0,0,NA,0,C,REP,2182668,79435.469,2129637.5,0,0,53030.66,10821.18,5.00E+05,0,0,0,504901.88,1213705.8,372297.66,5000,6406.6699,0,2176219,61,M,W
